STORMNET_ID,total_acres,perc_ROW,perc_SWE
STMN0173085756,17.629739,0,1.71
STMN0173503294,17.872041,20.17,5.06
STMN0173514132,0.316805,0,29.92
STMN0173518177,1.165311,0,11.34
STMN0174007110,0.961653,26.28,7.29
STMN0174007118,15.187497,8.23,1.96
STMN0174007244,12.767492,11.05,0.38
STMN0174007272,0.101346,56.12,21.94
STMN0174007290,3.557835,36.27,3
STMN0174007371,11.256631,15.81,2.69
STMN0174007510,0.89131,0,4.53
STMN0174007576,1.507981,0,0.91
STMN0174007629,154.027259,11.52,5.64
STMN0174007631,22.622132,9.65,4.29
STMN0174007737,3.407353,0,3.44
STMN0174007811,1.175955,0,8.25
STMN0174007997,0.711702,0,4.88
STMN0174008408,52.577759,15.4,7.15
STMN0174008463,184.281516,22.09,3.64
STMN0174008467,2.281319,0,6.98
STMN0174008707,101.977855,31.84,2.63
STMN0174080941,1.659412,0,7.61
STMN0174086873,9.155139,13.99,4.02
STMN0174086914,4.688592,39.27,2.48
STMN0174095934,3.016935,18.27,0.54
STMN0174514694,2.35576,0,11.32
STMN0181004198,2.531909,0,12.09
STMN0181004204,2.725513,0,2.94
STMN0181004325,21.778817,18.09,3.38
STMN0181004360,4.052437,5.14,6.8
STMN0181004444,1.993053,42.56,0.1
STMN0181004481,2.519913,0,3.39
STMN0181004607,1.641772,38.14,3.42
STMN0181004650,7.123106,19.49,1.54
STMN0181004682,1.160293,13.58,0.65
STMN0181004708,15.996066,8.91,2.68
STMN0181004710,3.052042,17.61,0.59
STMN0181004739,3.274521,16.63,15.6
STMN0181004796,8.328558,11.5,4.35
STMN0181004865,2.081897,4.05,7.08
STMN0181004990,3.60555,0.52,3.64
STMN0181005035,3.58883,30.99,5.41
STMN0181005197,2.686886,19.04,0.5
STMN0181005212,2.528421,0,2.03
STMN0181005229,1.974266,26.82,4.19
STMN0181005366,0.332889,55.96,8.16
STMN0181005608,0.212749,0,14.63
STMN0181005610,15.775959,9.98,2.54
STMN0181005647,2.406655,0,0.88
STMN0181005689,0.5647,7.97,12.74
STMN0181005707,1.66145,13.56,1.86
STMN0181005759,2.714334,0.5,2.78
STMN0181006134,3.842728,0,5.4
STMN0181006140,2.955549,0,3.62
STMN0181006146,0.469662,44.26,1.72
STMN0181006169,3.323548,0.02,4.29
STMN0181006289,7.259451,0.15,5.56
STMN0181006410,0.106805,0,8.85
STMN0181006504,5.662521,0,5.97
STMN0181006593,2.016402,0.64,0.92
STMN0181006796,12.306364,13.47,5.84
STMN0181006844,0.93219,37.31,0.65
STMN0181053504,2.399715,0,0
STMN0181057031,0.188208,0,0
STMN0181057865,0.180172,14.75,0
STMN0181058356,1.896235,5.72,0
STMN0181058487,2.132037,24.28,5.81
STMN0181060051,4.817382,0,0
STMN0181060174,1.618213,0,0
STMN0181404476,8.104226,9.78,0
STMN0181508316,12.577593,5.33,3.26
STMN0181508322,5.276141,7.76,3.56
STMN0182004335,8.494696,26.4,2.03
STMN0182004517,20.115703,13.97,1.61
STMN0182004754,1.057724,24.99,3.58
STMN0182004820,15.029569,12.07,0.77
STMN0182004887,8.288199,6.98,0.99
STMN0182004905,84.228294,22.28,5.48
STMN0182004955,0.660407,30.03,7.83
STMN0182005034,10.347643,20.73,0.01
STMN0182005133,5.94166,10.4,0.9
STMN0182005200,5.965789,15.58,2.28
STMN0182005384,1.838495,33.09,4.14
STMN0182005514,0.961597,30.52,5.01
STMN0182005663,0.74638,0,12.34
STMN0182005802,6.225312,18.23,0.48
STMN0182005820,22.842808,12.88,3.37
STMN0182005872,0.226501,0,0
STMN0182006116,6.600549,14.23,3.64
STMN0182006125,6.992472,13.16,1.1
STMN0182006474,1.274919,37.41,0.4
STMN0182006490,3.408019,17.56,0.26
STMN0182507354,16.962142,8.38,4.83
STMN0182507963,1.123076,0.19,2.85
STMN0182507967,6.558446,1.37,3.88
STMN0182507982,5.125622,7.81,4.37
STMN0182509486,10.668178,14.25,2.68
STMN0182513192,0.728563,0,4.51
STMN0183007022,7.12595,0,0.94
STMN0183007542,0.395992,0,9.52
STMN0183007664,1.935298,0,4.74
STMN0183007950,21.246157,3.26,2.42
STMN0183008114,11.725938,1.64,2.81
STMN0183008310,2.306779,16.71,2.32
STMN0183008390,26.215108,7.34,6.19
STMN0183082710,1.909522,0,11.04
STMN0183082722,24.526497,0,4.06
STMN0183082809,17.717109,6.95,6.9
STMN0183082919,20.949478,0,5.33
STMN0183082948,18.697621,0,8.9
STMN0184006873,2.469006,4.02,1.42
STMN0184006909,5.964195,7.98,9.45
STMN0184007088,3.908808,34.43,0.99
STMN0184007285,9.819452,0,1.45
STMN0184007482,14.918254,12.17,6.81
STMN0184007698,1.738055,8.83,3.84
STMN0184007760,1.855479,20.29,8.58
STMN0184007859,5.339309,14.85,1.15
STMN0184008870,38.432629,9.44,1.92
STMN0184008915,8.132914,8.66,1.41
STMN0184009141,15.170695,10.78,2.14
STMN0184009732,39.281853,22.04,11.22
STMN0184009736,4.692269,17.37,2.79
STMN0184009891,4.81713,32.38,2.13
STMN0184009945,38.04721,12.86,8.4
STMN0184010015,1.602769,29.94,5.27
STMN0184081677,2.051335,19.89,3.15
STMN0184509625,6.848365,16.47,5.4
STMN0184509639,12.259079,6.49,57.39
STMN0191004107,3.880036,17.4,1.63
STMN0191004116,11.679401,13.37,0.68
STMN0191004510,1.934233,27.14,0
STMN0191004966,18.18047,12.09,4.38
STMN0191005038,6.97539,22.1,10.97
STMN0191005092,2.565852,35.91,0.82
STMN0191005326,0.973377,19.85,1.71
STMN0191005405,4.742928,22.35,0.7
STMN0191005412,7.635873,14.49,0.2
STMN0191005515,14.856247,8.76,1.78
STMN0191005718,33.161102,7.32,26.16
STMN0191006179,5.972439,16.26,1.21
STMN0191006215,1.166784,31.92,1.06
STMN0191006326,3.806364,20.51,1.09
STMN0191006413,15.123231,16.5,2.25
STMN0191006437,2.723091,0,9.48
STMN0191006671,1.811898,49.45,7.99
STMN0191006751,4.846998,22.96,1.46
STMN0191081986,0.806949,16.44,14.47
STMN0191083608,2.739767,0,2.71
STMN0191086875,0.567229,35.68,24.67
STMN0191089082,0.457454,42.12,16.13
STMN0191508311,10.359699,33.44,10.19
STMN0191508314,21.160945,12.07,1.23
STMN0191509467,2.130088,37.01,3.02
STMN0192004512,12.946862,16.03,0.71
STMN0192004514,2.938295,13.38,2.03
STMN0192004519,7.752407,14.55,3.28
STMN0192004799,5.821255,0,8.57
STMN0192004984,14.019592,0.02,0.56
STMN0192005222,6.774529,16.39,2.35
STMN0192005560,3.432296,8.47,0.82
STMN0192005789,3.383638,29.69,0.39
STMN0192005889,4.66651,5.9,3.54
STMN0192006246,1.195065,21.03,4.44
STMN0192006265,1.093656,25.48,2.37
STMN0192006287,5.706127,9.94,0.08
STMN0192006335,4.950916,12.71,2.87
STMN0192006339,8.711921,14.49,2.51
STMN0192006409,12.286048,14.52,0.7
STMN0192006705,2.752585,19.42,1.23
STMN0192006775,3.606897,31.84,1.24
STMN0193006973,4.543265,17.7,1.55
STMN0193007068,4.222967,9.67,1.85
STMN0193007228,1.429553,0,38.76
STMN0193007229,3.081133,15.2,1.22
STMN0193007348,1.765621,34.02,1.67
STMN0193007642,19.694275,4.91,26.18
STMN0193007979,9.35792,18.09,10.44
STMN0193008048,14.016076,14.9,8.63
STMN0193008075,8.510899,29.03,1.47
STMN0193008198,5.606739,4.84,9
STMN0193008225,0.683131,36.12,5.58
STMN0193008304,1.285936,29.69,11.96
STMN0193008393,0.816959,0.25,5.21
STMN0193008507,4.591925,22.29,0.99
STMN0193008638,28.086497,16.46,4.44
STMN0193008889,3.713491,33.59,5.95
STMN0193008998,9.394269,20.85,1.2
STMN0193009361,6.045515,15.23,3.15
STMN0193009464,3.170919,0,2.07
STMN0193009486,3.95295,10.31,1.23
STMN0193009545,4.899243,20.63,1.29
STMN0193009698,7.875874,23.75,1.97
STMN0193009727,17.418675,20.9,2.56
STMN0193009735,7.758306,17.07,1.79
STMN0193009742,7.216834,7.79,2.57
STMN0193009870,19.548088,17.76,2.02
STMN0193061480,10.930301,12.7,2.23
STMN0193063469,25.158471,4.88,3.05
STMN0193083691,0.480953,38.72,14.28
STMN0193507423,8.839816,6.74,11.93
STMN0193509595,6.241452,15.71,6.08
STMN0193509599,3.488192,22.65,5.91
STMN0193509616,3.783177,52.04,1.63
STMN0194007134,3.647632,20.85,2.38
STMN0194007137,29.708421,20.25,1.71
STMN0194007186,1.649469,14.48,0.62
STMN0194007258,16.421872,9.48,3.25
STMN0194007509,2.988032,8.58,1.25
STMN0194007598,3.713528,10.01,15.18
STMN0194007694,6.267944,9.21,1.08
STMN0194007806,24.631554,9.17,8.06
STMN0194008039,17.031185,25.46,4.85
STMN0194008097,1.647,33.88,2.54
STMN0194008138,26.454497,7.4,2.24
STMN0194009272,29.323704,8.05,7.82
STMN0194009492,27.14444,10.53,1.5
STMN0194009632,3.683492,14.18,8.87
STMN0194009685,31.098407,18.5,2.21
STMN0194085430,0.386953,0,0.37
STMN0194507413,87.936001,19.9,4.12
STMN0201005822,4.025959,32.36,1.73
STMN0201006212,0.176025,0,22.43
STMN0201006345,22.01387,11.64,10.98
STMN0201006468,1.487883,35.75,1.75
STMN0201006657,5.048887,17.82,4.35
STMN0201061336,6.494359,9.35,1.55
STMN0201064198,14.342012,4.72,2.46
STMN0201065317,2.687546,0,4.58
STMN0201509450,6.287332,6.19,1.89
STMN0202076774,7.216423,0,2.87
STMN0202076776,9.509148,0,12.4
STMN0202076802,0.056394,1.36,16.83
STMN0202404363,1.798706,25.41,3.81
STMN0202404366,2.973982,30.5,0.41
STMN0202404371,4.394957,28.21,2.51
STMN0202404374,12.367962,5.27,2.24
STMN0202404383,9.86981,7.82,3.23
STMN0202404416,11.51933,4.59,2.85
STMN0202404419,1.464691,30.98,4.88
STMN0202404422,1.044286,41.98,10.33
STMN0202404464,10.555218,13.71,1.03
STMN0203006838,5.707197,20.29,0.7
STMN0203007024,0.913695,11.15,14.43
STMN0203007581,7.963361,5.79,7.94
STMN0203008032,6.976553,15.2,2.06
STMN0203008262,12.2548,11,4.39
STMN0203008722,3.089697,13.62,1.6
STMN0203009144,5.638359,7.81,3.03
STMN0203009170,1.973971,33.52,3.82
STMN0203009265,12.173765,11.26,4.11
STMN0203009316,79.446787,5.96,5.54
STMN0203505196,11.918951,9.49,1.03
STMN0203505197,5.548978,29.68,0.98
STMN0203509533,16.683416,15.99,0.4
STMN0204009757,38.886238,5.16,1.38
STMN0204055994,4.263198,16.21,1.68
STMN0204061287,15.820892,8.61,1.47
STMN0204063461,10.077804,7.21,2.14
STMN0204064205,28.539319,0.36,6.86
STMN0204064825,21.983605,0,2.1
STMN0204075854,18.829573,8.55,5.33
STMN0204077703,2.301249,16.53,2.29
STMN0204406412,4.551825,12.68,2.59
STMN0204406418,4.528063,9.73,1.87
STMN0204406424,46.782145,9.9,4.55
STMN0204406426,7.584425,3.31,0.33
STMN0204406447,0.492379,77.14,4.86
STMN0204406451,12.177355,10.79,2.64
STMN0204406460,20.211806,10.75,6.65
STMN0204406497,29.814984,9.87,2.87
STMN0204406545,3.999083,7.18,2.13
STMN0204406562,4.812615,35.12,3.31
STMN0204406588,2.08121,17.47,1.4
STMN0204406598,73.686748,14.31,5.2
STMN0204406607,13.580451,7.28,1.04
STMN0204406674,14.75992,20.96,8.34
STMN0204406676,53.872441,12.56,7.85
STMN0204518712,2.942925,0,4.16
STMN0204518745,2.541215,0,3.81
STMN0204518793,8.19392,14.76,3.67
STMN0211086876,3.173518,16.26,1.96
STMN0211086877,1.264609,27.67,0
STMN0211092693,1.84327,28.33,9.52
STMN0211092694,0.896424,15.25,16.79
STMN0211404298,0.134102,4.84,12.73
STMN0211404304,1.370255,31.94,8.07
STMN0211404310,6.461076,0,3.67
STMN0211404312,17.756635,1.45,9.47
STMN0211404343,2.893513,30.48,7.79
STMN0211511010,0.519086,46.88,13.89
STMN0212072388,2.952236,20.47,1.72
STMN0212404176,17.963721,7.3,3.31
STMN0212404190,3.21993,10.42,9.08
STMN0212404197,1.639438,21.39,2.49
STMN0212404213,3.637307,17.74,2.67
STMN0212404236,20.619664,10.27,2.33
STMN0212404249,0.569104,8.57,8.3
STMN0212404269,2.535158,34.93,8.88
STMN0212404276,6.430125,17.88,1.26
STMN0212404290,6.334494,10.87,4.08
STMN0212404292,16.911838,9.15,3.16
STMN0212404296,29.444627,12.05,5.09
STMN0213086870,1.674088,30.55,3.7
STMN0213086871,6.182392,0.22,1.74
STMN0213406038,1.782221,47.56,2.72
STMN0213406043,0.988403,31.61,3.83
STMN0213406047,1.728834,13.13,6.29
STMN0213406066,5.826885,11.5,6.09
STMN0213406085,42.925829,20.46,1.26
STMN0213406096,2.067177,28.11,6.9
STMN0213406097,2.562043,29.13,3.33
STMN0213406112,1.113374,38.59,4.66
STMN0213406115,2.86051,40.52,0.36
STMN0213406123,0.575091,41.91,6.08
STMN0213406131,26.826975,28.79,2.86
STMN0213406161,1.027408,36.42,2.71
STMN0213406196,6.352259,5.97,46.86
STMN0213406210,4.361037,16.42,4.75
STMN0213406228,10.9748,7.07,1.18
STMN0213406285,24.661212,5.97,6.6
STMN0213406287,11.814971,20.91,3.11
STMN0213406306,4.789823,30,0.99
STMN0213406309,2.451059,37.63,1.98
STMN0213406338,31.962678,18.51,3.16
STMN0213406366,2.726367,39.15,1.08
STMN0214405659,28.981472,17.66,0.79
STMN0214405677,37.63407,12.99,2.92
STMN0214405703,1.724809,36.13,2.02
STMN0214405712,8.843573,21.03,1.09
STMN0214405715,0.372146,27.79,13.56
STMN0214405719,0.980042,37.78,4.86
STMN0214405722,5.784545,23.11,1.01
STMN0214405744,10.88901,20.35,1.32
STMN0214405749,4.270709,0,6.02
STMN0214405768,26.136712,17.56,2.21
STMN0214405777,11.676706,19.14,2.54
STMN0214405786,0.979549,29.14,2.79
STMN0214405798,15.123478,20,3.61
STMN0214405799,0.601485,53.86,7.3
STMN0214405803,10.274416,20.94,3.38
STMN0214405816,2.100143,28.88,1.66
STMN0214405835,2.057471,20.16,4.79
STMN0214405892,0.102485,0,88.11
STMN0214405898,7.350425,16.09,1.54
STMN0214405915,42.88738,8.76,1.87
STMN0214405927,13.673592,21.1,0.27
STMN0214405942,3.814975,29.56,1.5
STMN0214406021,35.975158,7.94,1.35
STMN0221404153,3.871458,16.96,2.01
STMN0221404158,4.488799,18.16,3.97
STMN0223054387,8.795448,14.83,2.8
STMN0223071962,26.815276,5.97,0.2
STMN0223094050,17.574134,8.76,0.71
STMN0223405536,2.436134,33.1,2.15
STMN0223405539,11.883379,14.98,1.01
STMN0223405546,4.869664,23.98,1.18
STMN0223405549,11.485316,0,8.45
STMN0223405550,14.388738,1.35,1.8
STMN0223405556,2.167566,25.46,4.53
STMN0223405571,8.87988,13.75,1.33
STMN0223405601,37.288724,8.28,3.76
STMN0223405606,9.616955,9.61,6.25
STMN0224405486,12.44613,11.71,3.25
STMN0224405503,2.402427,24.13,1.45
STMN0224507122,8.054195,0,2.62
STMN0242011138,5.490917,8.05,8.25
STMN0242011343,7.604746,15.38,1.48
STMN0242011407,11.382232,12.78,5.56
STMN0242012006,8.748324,20.96,7.3
STMN0242012470,33.434741,1.42,2.41
STMN0242012688,1.912538,10.77,2.22
STMN0242012756,30.598707,6.14,4.32
STMN0242013134,3.002725,34.11,1.41
STMN0242013345,15.703731,6.48,6.21
STMN0242014003,15.241725,25.01,1.65
STMN0242014468,21.346151,12.66,4.76
STMN0242093170,14.66043,0,1.3
STMN0242093213,5.918705,0,16.85
STMN0242096265,7.510984,0.06,4.11
STMN0244018061,3.387657,55.24,0.15
STMN0244018602,0.257515,0,33.61
STMN0244019866,65.202939,2.41,4.54
STMN0244078860,0.102851,0,44.22
STMN0244093199,9.995983,4.33,10.38
STMN0244515329,24.84333,1.05,0.47
STMN0244516244,64.124586,1.04,5.58
STMN0251059727,11.13143,13.98,3.97
STMN0251059953,3.680752,0,7.95
STMN0251060168,4.936923,0,6.32
STMN0251086867,0.7782,17.45,1.81
STMN0251086868,1.873443,31.58,5.36
STMN0251410906,6.702614,11.6,14.58
STMN0251410939,1.717341,68.08,2.74
STMN0251410964,1.264251,40.91,4.11
STMN0251411111,0.836294,72.39,2.32
STMN0251411164,4.63795,31.43,4.12
STMN0251411175,2.319866,27.11,3.38
STMN0251411191,15.769554,20.52,2.87
STMN0251411214,3.573996,29.47,3.44
STMN0251411226,12.620611,13.19,2.34
STMN0251411237,4.277419,26.43,2.79
STMN0251411249,4.457837,0,9.75
STMN0251411256,6.180384,18.54,6.82
STMN0251411365,76.463516,15.92,9.69
STMN0251411374,17.218411,12.09,10.2
STMN0251411399,1.707205,0,6.7
STMN0251411402,21.329433,16.79,5.55
STMN0251411452,5.744739,0,6.6
STMN0251411466,61.422971,8.6,5.97
STMN0251411490,3.614162,40.38,3.77
STMN0251411492,73.899772,0.05,11.42
STMN0251411495,41.660369,5.35,19.01
STMN0251411496,6.385225,22.65,21.49
STMN0252011350,138.919879,9.15,10.75
STMN0252060111,2.389162,7.62,9.15
STMN0252063113,2.046337,32.27,3.31
STMN0252410203,101.804466,16.66,4.76
STMN0252410233,15.917776,23.08,3.32
STMN0252410235,48.984817,21.39,6.01
STMN0252410258,5.515085,33.97,3.23
STMN0252410263,0.744486,52.97,4.91
STMN0252410270,3.500414,20.83,2.02
STMN0252410274,4.860638,14.7,4.67
STMN0252410289,4.43943,23.41,2.08
STMN0252410293,15.085206,30.76,5.88
STMN0252410324,2.22851,21.55,4.08
STMN0252410331,4.126559,19.11,3.5
STMN0252410365,14.593968,51.23,1.66
STMN0252410380,0.835789,48.67,7.52
STMN0252410399,7.60891,23.7,5.12
STMN0252410411,23.794788,15.75,19.76
STMN0252410419,0.5472,57.75,14.27
STMN0252410426,71.884245,20.61,12.75
STMN0252410454,8.96051,43.98,0.91
STMN0252410565,20.892279,17.21,2.23
STMN0252410693,10.291282,15.54,2.13
STMN0252410694,1.020259,20.36,4.12
STMN0252410739,0.448232,82.01,19.77
STMN0252410790,43.499642,14.19,16.74
STMN0252410810,0.418525,41.38,12.39
STMN0252410821,2.722527,24.09,1.67
STMN0252410822,0.155428,83.94,18.96
STMN0252410868,10.17922,19.05,2.07
STMN0252503734,1.750272,24.04,1.83
STMN0252503735,1.759314,20.39,2.61
STMN0252510006,1.940958,42.38,2.57
STMN0252513952,0.298589,68.1,5.06
STMN0252515247,0.691986,41.92,8.82
STMN0252518882,0.384424,0,19.6
STMN0252518883,0.42768,0,13.46
STMN0253020454,3.483998,23.26,1.28
STMN0253086932,11.98454,15.63,8.93
STMN0253095863,6.507618,49.43,1.54
STMN0253413823,8.355795,10.56,1.96
STMN0253413829,1.931079,22.67,3.78
STMN0253413833,3.014532,20.73,1.62
STMN0253413846,1.850817,43.41,0.3
STMN0253413882,27.429826,9.18,6.79
STMN0253413899,88.42243,13.42,6.74
STMN0253413922,7.008489,25.35,2.25
STMN0253413924,2.787383,18.92,1.26
STMN0253413937,44.343076,21.97,3.35
STMN0253413962,6.814279,0,0.21
STMN0253413982,4.097001,76.91,0.05
STMN0253414037,5.264961,36.8,3.04
STMN0253414047,4.020027,26,1.58
STMN0253414067,1.913121,61.19,16.5
STMN0253414073,2.906196,33.66,0
STMN0253414093,36.603637,17.28,10.69
STMN0253414118,12.126191,19.24,4.08
STMN0253414130,0.381441,80.1,0
STMN0253414137,1.805017,40.12,0.53
STMN0253414178,5.31179,30.43,2.43
STMN0253414184,2.792353,37.04,3.18
STMN0253414203,6.67631,18.89,1.64
STMN0253414243,6.40048,19.1,3.38
STMN0253414281,15.149425,20.71,2.25
STMN0253414289,16.372643,26.29,1.99
STMN0253414293,5.117924,19.18,1.42
STMN0253414309,7.079518,27.07,0.44
STMN0253414316,1.44389,21.93,3.39
STMN0253414320,30.210572,33.79,9.65
STMN0253414327,3.358826,15.45,3.06
STMN0253414336,2.831743,29.88,1.54
STMN0253414339,2.98873,35,0.89
STMN0253414345,0.530086,39.19,5.07
STMN0253414350,2.176659,15.42,2.97
STMN0253414367,1.519051,15.47,1.32
STMN0253414371,19.753836,14.87,3.84
STMN0253414384,8.874987,11.86,6.05
STMN0253414399,6.593421,16.73,4.83
STMN0253414413,19.244188,12.56,5.31
STMN0253414433,4.102806,37,2.69
STMN0253414448,5.04405,11.03,2.87
STMN0253414455,2.509331,23.46,2.2
STMN0253414462,21.481759,13.94,1.45
STMN0253510122,4.097344,21.09,3.88
STMN0253510186,28.553927,22.82,7.1
STMN0253510202,37.322199,20.93,7.52
STMN0253510214,9.856536,0,13.08
STMN0253510221,11.602516,17.67,1.86
STMN0253510236,4.227934,0,12.56
STMN0253513887,14.340013,10.49,3.78
STMN0254015249,7.8113,19.69,2.31
STMN0254015344,12.44207,20.54,6.14
STMN0254015391,55.105982,14.55,2.02
STMN0254015439,3.338721,13.61,2.23
STMN0254015553,3.547622,33.94,1.58
STMN0254015669,3.858841,15.16,3.66
STMN0254015707,2.19675,0.27,3.4
STMN0254015806,6.321784,25.71,0.63
STMN0254015925,3.134401,48.38,2.54
STMN0254016017,1.894016,50.81,2.94
STMN0254016093,7.327178,8.88,1.3
STMN0254016325,1.280844,21.06,2.35
STMN0254016522,5.050699,10.52,1.18
STMN0254016948,1.752949,35.03,3.3
STMN0254017253,27.58057,13.23,1.66
STMN0254017317,15.322246,13.97,0.65
STMN0254017364,5.280508,1.66,6.51
STMN0254017380,1.420353,37.32,4.32
STMN0254017616,36.155761,21.26,4.65
STMN0254017629,2.120432,16.03,1.81
STMN0254017682,1.220183,35.88,2.19
STMN0254017723,1.646761,35.67,3.25
STMN0254017763,28.904105,17.93,1.63
STMN0254017967,2.475791,38.24,1.2
STMN0254017989,11.531393,19.94,2.97
STMN0254018055,3.061822,19.9,3.33
STMN0254018299,8.423511,20.28,2.1
STMN0254018383,71.416944,15.58,10.64
STMN0254018409,97.11295,18.67,2.4
STMN0254019879,2.357841,0,4.27
STMN0254020190,26.170806,14.82,4.65
STMN0254020364,7.435575,18.2,7.6
STMN0254059702,1.667794,0,2.07
STMN0254092605,5.193131,36.36,0.17
STMN0254509799,2.810724,0.34,2.61
STMN0254510051,2.466031,0,3.67
STMN0254510066,2.621652,22.25,3.29
STMN0254510094,11.355078,7.12,11.5
STMN0254510099,43.65317,19.34,6.44
STMN0254510108,1.203586,72.66,0.48
STMN0254515792,5.788295,0.15,1.89
STMN0261010661,21.947461,13.94,5.24
STMN0261010934,1.843242,0,3.84
STMN0261011104,19.941535,18.84,4.35
STMN0261011436,33.706623,19.86,2.86
STMN0261011617,3.712167,11.92,4.47
STMN0261011933,9.920642,0,4.36
STMN0261012281,1.071175,31.18,2.87
STMN0261012324,5.591018,7.18,0.29
STMN0261012491,7.091151,7.82,2.14
STMN0261012499,0.425241,1.1,5.24
STMN0261012636,1.031883,0,11.12
STMN0261012658,0.814621,0,4.74
STMN0261012746,1.459703,11.57,2.31
STMN0261012983,0.659205,0,6.01
STMN0261012988,8.724471,0,4.76
STMN0261013114,1.805215,0,4.38
STMN0261013245,0.665515,0,8.37
STMN0261013472,2.281447,0,7.57
STMN0261013475,6.763959,16.56,5.74
STMN0261013537,1.504543,0,1.53
STMN0261013544,52.775398,19.17,3.44
STMN0261013551,0.851069,0,5.22
STMN0261013557,2.602682,0,2.46
STMN0261013610,2.167606,0,4.15
STMN0261013728,16.90057,7.49,0.15
STMN0261013812,5.796387,6.52,2.69
STMN0261014049,5.650358,16.87,1.91
STMN0261014824,1.132247,19.18,2.82
STMN0261014973,33.735631,17.16,1.47
STMN0261088980,0.90168,0,3.93
STMN0261092427,1.23186,17.32,5.54
STMN0261508456,6.888583,18.56,0.42
STMN0261515789,5.57531,9.72,0.59
STMN0262010379,1.978805,0,4.27
STMN0262011241,1.396006,23.1,2.55
STMN0262011370,0.801934,41.36,4.44
STMN0262011419,25.412308,11.31,2.6
STMN0262011513,2.203589,36.1,4.4
STMN0262011600,0.637492,0,4.12
STMN0262011632,2.048107,9.42,4.69
STMN0262011817,3.949074,19.13,1.78
STMN0262011862,11.810808,6.5,2.51
STMN0262011947,0.542988,41.78,7.29
STMN0262011979,0.973587,0,3.66
STMN0262012136,8.129979,20.81,2.53
STMN0262012258,0.677494,0,4.55
STMN0262012315,27.983132,19.64,2.93
STMN0262012344,0.852415,0,7.18
STMN0262012399,2.281783,0,3.06
STMN0262012410,1.365874,0,6.59
STMN0262012493,7.490729,16.19,4.01
STMN0262012538,0.734155,0.59,19.45
STMN0262012631,1.153427,0,3.68
STMN0262012652,7.315231,17.67,2.82
STMN0262012653,0.276792,0,6.08
STMN0262012668,2.178566,0,5.88
STMN0262012731,15.124024,2.16,4.84
